ID_country|ISO_country|NAME_country|NAME_PRINT_country|ISO3_country|CODE_country|NAME_ESP_country|id_city|region_id|name_place|short_name_place|slug_place|group_id_place|province_id_place|group_slug_place|latitude|longitude|country_host_id_place|
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1950|1263|Cayambe|Cayambe|cayambe|152|1264|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1951|1263|Machachi|Machachi|machachi|152|1273|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1952|1263|Quito|Quito|quito|152|1292|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1953|1263|San Miguel De Los Bancos|San Miguel De Los Bancos|san-miguel-de-los-bancos|152|1366|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1954|1263|Sangolquí|Sangolquí|sangolqui|152|1360|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1955|1263|Tabacundo|Tabacundo|tabacundo|152|1282|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1956|1369|Salinas|Salinas|salinas|152|1372|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1957|1369|Santa Elena|Santa Elena|santa-elena|152|1380|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1958|1390|Cascales|Cascales|cascales|152|1391|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1959|1390|La Bonita|La Bonita|la-bonita|152|1426|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1960|1390|Lumbaquí|Lumbaquí|lumbaqui|152|1399|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1961|1390|Nueva Loja|Nueva Loja|nueva-loja|152|1404|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1962|1390|Puerto El Carmen De Putumayo|Puerto El Carmen De Putumayo|puerto-el-carmen-de-putumayo|152|1413|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1963|1390|Shushufindi|Shushufindi|shushufindi|152|1419|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1964|1432|Ambato|Ambato|ambato|152|1433|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1965|1432|Ant. Baq. Moreno|Ant. Baq. Moreno|ant-baq-moreno|152|1493|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1966|1432|Baños|Baños|banos|152|1462|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1967|1432|Cevallos|Cevallos|cevallos|152|1468|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1968|1432|Mocha|Mocha|mocha|152|1470|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1969|1432|Patate|Patate|patate|152|1473|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1970|1432|Pelileo|Pelileo|pelileo|152|1482|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1971|1432|Píllaro|Píllaro|pillaro|152|1493|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1972|1432|Quero|Quero|quero|152|1478|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1973|1432|Tisaleo|Tisaleo|tisaleo|152|1503|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1974|304|Yacuambí|Yacuambí|yacuambi|152|326|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1975|304|Yantzaza|Yantzaza|yantzaza|152|330|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1976|304|Zamora|Zamora|zamora|152|305|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|1999|607|Islas Galápagos|Galápagos|galapagos|152|NULL|capital|NULL|NULL||
57|EC|ECUADOR|Ecuador|ECU|218|Ecuador|2000|974|Puerto López|Puerto López|puerto-lopez|152|NULL|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|8180|1|Almería|Almería|almeria|152|2|capital|37.1035|-2.3024||
188|ES|SPAIN|España|ESP|724|España|8181|1|Cádiz|Cádiz|cadiz|152|105|capital|36.527|-6.2884||
188|ES|SPAIN|España|ESP|724|España|8182|1|Córdoba|Córdoba|cordoba|152|150|capital|37.8882|-4.7794||
188|ES|SPAIN|España|ESP|724|España|8183|1|Granada|Granada|granada|152|226|capital|37.1773|-3.5985||
188|ES|SPAIN|España|ESP|724|España|8184|1|Huelva|Huelva|huelva|152|395|capital|37.2614|-6.9447||
188|ES|SPAIN|España|ESP|724|España|8185|1|Jaén|Jaén|jaen|152|475|capital|37.7795|-3.7849||
188|ES|SPAIN|España|ESP|724|España|8186|1|Málaga|Málaga|malaga|152|573|capital|36.7212|-4.4213||
188|ES|SPAIN|España|ESP|724|España|8187|1|Sevilla|Sevilla|sevilla|152|674|capital|37.389|-5.9844||
188|ES|SPAIN|España|ESP|724|España|8188|780|Huesca|Huesca|huesca|152|781|capital|42.1318|-0.4078||
188|ES|SPAIN|España|ESP|724|España|8189|780|Teruel|Teruel|teruel|152|984|capital|40.3456|-1.1064||
188|ES|SPAIN|España|ESP|724|España|8190|780|Zaragoza|Zaragoza|zaragoza|152|1221|capital|41.6488|-0.8897||
188|ES|SPAIN|España|ESP|724|España|8192|1686|Santander|Santander|santander|152|1687|capital|43.4623|-3.8099||
188|ES|SPAIN|España|ESP|724|España|8193|2715|Ávila|Ávila|avila|152|2716|capital|40.6421|-4.6657||
188|ES|SPAIN|España|ESP|724|España|8194|1790|Albacete|Albacete|albacete|152|1791|capital|38.9944|-1.8585||
188|ES|SPAIN|España|ESP|724|España|8195|1790|Ciudad Real|Ciudad Real|ciudad-real|152|1879|capital|38.9831|-3.9671||
188|ES|SPAIN|España|ESP|724|España|8196|1790|Cuenca|Cuenca|cuenca|152|1982|capital|40.0703|-2.1374||
188|ES|SPAIN|España|ESP|724|España|8197|1790|Guadalajara|Guadalajara|guadalajara|152|2221|capital|40.6324|-3.1601||
188|ES|SPAIN|España|ESP|724|España|8198|1790|Toledo|Toledo|toledo|152|2510|capital|39.8628|-4.0273||
188|ES|SPAIN|España|ESP|724|España|8199|2715|Burgos|Burgos|burgos|152|2965|capital|42.3439|-3.6969||
188|ES|SPAIN|España|ESP|724|España|8200|2715|León|León|leon|152|3337|capital|42.5987|-5.567||
188|ES|SPAIN|España|ESP|724|España|8201|2715|Palencia|Palencia|palencia|152|3549|capital|42.0096|-4.5288||
188|ES|SPAIN|España|ESP|724|España|8202|2715|Salamanca|Salamanca|salamanca|152|3741|capital|40.9701|-5.6635||
188|ES|SPAIN|España|ESP|724|España|8203|2715|Soria|Soria|soria|152|4314|capital|41.7665|-2.479||
188|ES|SPAIN|España|ESP|724|España|8204|2715|Valladolid|Valladolid|valladolid|152|4498|capital|41.6522|-4.7245||
188|ES|SPAIN|España|ESP|724|España|8205|2715|Segovia|Segovia|segovia|152|4104|capital|40.9429|-4.1088||
188|ES|SPAIN|España|ESP|724|España|8206|4973|Barcelona|Barcelona|barcelona|152|4974|capital|41.385|2.1734||
188|ES|SPAIN|España|ESP|724|España|8208|4973|Gerona|Gerona|gerona|152|5286|capital|42.0407|2.9375||
188|ES|SPAIN|España|ESP|724|España|8210|4973|Lérida|Lérida|lerida|152|5508|capital|41.6175|0.62||
188|ES|SPAIN|España|ESP|724|España|8211|4973|Tarragona|Tarragona|tarragona|152|5740|capital|41.1188|1.2444||
188|ES|SPAIN|España|ESP|724|España|8213|8178|Ceuta|Ceuta|ceuta|152|8212|capital|35.8893|-5.3213||
188|ES|SPAIN|España|ESP|724|España|8219|5924|Badajoz|Badajoz|badajoz|152|5925|capital|38.8794|-6.9706||
188|ES|SPAIN|España|ESP|724|España|8220|5924|Cáceres|Cáceres|caceres|152|6090|capital|39.4752|-6.3722||
188|ES|SPAIN|España|ESP|724|España|8221|6310|La Coruña|La Coruña|la-coruna|152|6311|capital|43.3623|-8.4115||
188|ES|SPAIN|España|ESP|724|España|8222|6310|Lugo|Lugo|lugo|152|6406|capital|43.0097|-7.5567||
188|ES|SPAIN|España|ESP|724|España|8223|6310|Orense|Orense|orense|152|6474|capital|42.3357|-7.8638||
188|ES|SPAIN|España|ESP|724|España|8224|6310|Pontevedra|Pontevedra|pontevedra|152|6567|capital|42.4298|-8.6446||
188|ES|SPAIN|España|ESP|724|España|8226|6630|Palma de Mallorca|Palma de Mallorca|palma-de-mallorca|152|6631|capital|39.5696|2.6501||
188|ES|SPAIN|España|ESP|724|España|8233|6699|Logroño|Logroño|la-rioja|152|6700|capital|42.4653|-2.4801||
188|ES|SPAIN|España|ESP|724|España|8234|6875|Madrid|Madrid|madrid|152|6876|capital|40.4167|-3.7037||
188|ES|SPAIN|España|ESP|724|España|8236|8179|Melilla|Melilla|melilla|152|8235|capital|35.2922|-2.938||
188|ES|SPAIN|España|ESP|724|España|8237|7056|Murcia|Murcia|murcia|152|7057|capital|37.9922|-1.1306||
188|ES|SPAIN|España|ESP|724|España|8239|7103|Pamplona|Pamplona|navarra|152|7104|capital|42.8125|-1.6457||
188|ES|SPAIN|España|ESP|724|España|8240|7377|Vitoria|Vitoria|vitoria|152|7378|capital|42.8591|-2.6818||
188|ES|SPAIN|España|ESP|724|España|8242|7377|San Sebastián|San Sebastián|san-sebastian|152|7430|capital|43.3183|-1.9812||
188|ES|SPAIN|España|ESP|724|España|8245|1515|Oviedo|Oviedo|oviedo|152|1516|capital|43.3619|-5.8493||
188|ES|SPAIN|España|ESP|724|España|8246|7632|Valencia|Valencia|valencia|152|7911|capital|39.4699|-0.3762||
188|ES|SPAIN|España|ESP|724|España|8294|7632|Alicante|Alicante|alicante|152|7633|capital|38.346|-0.4906||
188|ES|SPAIN|España|ESP|724|España|8295|7632|Castellón de la Plana|Castellón de la Plana|castellon-de-la-plana|152|7775|capital|39.9863|-0.0513||
188|ES|SPAIN|España|ESP|724|España|8296|1595|Las Palmas de Gran Canaria|Las Palmas de Gran Canaria|las-palmas-de-gran-canaria|152|1596|capital|28.1235|-15.4362||
188|ES|SPAIN|España|ESP|724|España|8305|7377|Bilbao|Bilbao|bilbao|152|7519|capital|43.263|-2.9349||
188|ES|SPAIN|España|ESP|724|España|8311|2715|Zamora|Zamora|zamora|152|4724|capital|41.5034|-5.7467||
188|ES|SPAIN|España|ESP|724|España|8312|1595|Santa Cruz de Tenerife|Santa Cruz de Tenerife|santa-cruz-de-tenerife|152|1631|capital|28.4636|-16.2518||
188|ES|SPAIN|España|ESP|724|España|9403|6310|Santiago de Compostela|Santiago de Compostela|santiago-de-compostela|152|6311|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9404|6310|Vigo|Vigo|vigo|152|6567|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9405|1515|Gijón|Gijón|gijon|152|1516|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9406|1515|Avilés|Avilés|aviles|152|1516|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9407|1515|Llanes|Llanes|llanes|152|1516|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9408|4973|Sitges|Sitges|sitges|152|4974|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9409|4973|Lloret de Mar|Lloret de Mar|lloret-de-mar|152|5286|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9410|4973|Rosas|Rosas|rosas|152|5286|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9411|4973|Tossa de Mar|Tossa de Mar|tossa-de-mar|152|5286|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9412|4973|Salou|Salou|salou|152|5740|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9413|4973|Cambrils|Cambrils|cambrils|152|5740|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9414|6630|Calviá|Calviá|calvia|152|6631|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9415|6630|Pollensa|Pollensa|pollensa|152|6631|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9416|6630|Alcudia|Alcudia|alcudia|152|6631|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9417|6630|Ciudadela|Ciudadela|ciudadela|152|6631|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9418|6630|Sant Antoni de Portmany|Sant Antoni de Portmany|sant-antoni-de-portmany|152|6631|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9419|6630|Santa Eulalia del Río|Santa Eulalia del Río|santa-eulalia-del-rio|152|6631|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9420|6630|Ibiza|Ibiza|ibiza|152|6631|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9421|6630|Menorca|Menorca|menorca|152|6631|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9422|6630|Formentera|Formentera|formentera|152|6631|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9423|1595|Adeje|Adeje|adeje|152|1631|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9424|1595|Puerto de la Cruz|Puerto de la Cruz|puerto-de-la-cruz|152|1631|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9425|1595|La Palma|La Palma|la-palma|152|1631|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9426|1595|La Gomera|La Gomera|la-gomera|152|1631|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9427|1595|Maspalomas|Maspalomas|maspalomas|152|1596|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9428|1595|Fuerteventura|Fuerteventura|fuerteventura|152|1596|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9429|1595|Lanzarote|Lanzarote|lanzarote|152|1596|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9430|1595|La Oliva|La Oliva|la-oliva|152|1596|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9431|1595|Puerto del Carmen|Puerto del Carmen|puerto-del-carmen|152|1596|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9432|1595|Playa Blanca|Playa Blanca|playa-blanca|152|1596|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9433|7632|Benidorm|Benidorm|benidorm|152|7633|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9434|7632|Javea|Javea|javea|152|7633|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9435|7632|Denia|Denia|denia|152|7633|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9436|7632|Calpe|Calpe|calpe|152|7633|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9437|7632|Torrevieja|Torrevieja|torrevieja|152|7633|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9438|7632|Moraira|Moraira|moraira|152|7633|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9439|7632|Altea|Altea|altea|152|7633|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9440|7632|Guardamar del Segura|Guardamar del Segura|guardamar-del-segura|152|7633|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9441|7632|Peñíscola|Peñíscola|peniscola|152|7775|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9442|7632|Oliva|Oliva|oliva|152|7911|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9443|7632|Gandía|Gandía|gandia|152|7911|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9444|1|Marbella|Marbella|marbella|152|573|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9445|1|Nerja|Nerja|nerja|152|573|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9446|1|Benalmádena|Benalmádena|benalmadena|152|573|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9447|1|Estepona|Estepona|estepona|152|573|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9448|1|Fuengirola|Fuengirola|fuengirola|152|573|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9449|1|Torremolinos|Torremolinos|torremolinos|152|573|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9450|1|Mijas|Mijas|mijas|152|573|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9451|1|Puerto Banús|Puerto Banús|puerto-banus|152|573|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9452|1|Ronda|Ronda|ronda|152|573|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9453|1|Sanlúcar de Barrameda|Sanlúcar de Barrameda|sanlucar-de-barrameda|152|105|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9454|1|Conil de la Frontera|Conil de la Frontera|conil-de-la-frontera|152|105|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9455|1|Tarifa|Tarifa|tarifa|152|105|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9456|1|Jerez de la Frontera|Jerez de la Frontera|jerez-de-la-frontera|152|105|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9457|1|Chiclana de la Frontera|Chiclana de la Frontera|chiclana-de-la-frontera|152|105|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9458|1|Chipiona|Chipiona|chipiona|152|105|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9459|1|El Puerto de Santa María|El Puerto de Santa María|el-puerto-de-santa-maria|152|105|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9460|1|Algeciras|Algeciras|algeciras|152|105|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9461|1|Mojácar|Mojácar|mojacar|152|2|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9462|1|Vera|Vera|vera|152|2|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9463|1|Roquetas de Mar|Roquetas de Mar|roquetas-de-mar|152|2|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9464|1|Almuñécar|Almuñécar|almunecar|152|226|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9465|1|Motril|Motril|motril|152|226|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9466|1|Ayamonte|Ayamonte|ayamonte|152|395|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9467|1|Matalascañas|Matalascañas|matalascanas|152|395|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9468|1|Punta Umbría|Punta Umbría|punta-umbria|152|395|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9469|1|Isla Cristina|Isla Cristina|isla-cristina|152|395|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9470|1|Islantilla|Islantilla|islantilla|152|395|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9471|5924|Mérida|Mérida|merida|152|5925|agencias-de-viajes-virtuales|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9472|6875|Aranjuez|Aranjuez|aranjuez|152|6876|capital|40.0333|-3.6166||
188|ES|SPAIN|España|ESP|724|España|9473|6875|Villanueva de la Cañada|Villanueva de la Cañada|villanueva-de-la-canada|3|6876|municipio|40.4467|-4.00495||
188|ES|SPAIN|España|ESP|724|España|9474|2715|Ciudad Rodrigo|Ciudad Rodrigo|rodrigo|152|3741|capital|40.5969|-6.5225||
188|ES|SPAIN|España|ESP|724|España|9475|6875|El Escorial|El Escorial|el-escorial|152|6876|capital|40.5847|-4.1269||
188|ES|SPAIN|España|ESP|724|España|9476|1515|Ribadesella|Ribadesella|ribadesella|152|1516|capital|43.4459|-5.0834||
188|ES|SPAIN|España|ESP|724|España|9478|6875|Collado Villalba|Collado Villalba|collado-villalba|3|6876|municipio|40.6333|-4.00833||
188|ES|SPAIN|España|ESP|724|España|9479|6875|Cercedilla|Cercedilla|cercedilla|3|6876|municipio|40.7411|-4.05694||
188|ES|SPAIN|España|ESP|724|España|9480|6875|Becerril de la Sierra|Becerril de la Sierra|becerril-de-la-sierra|152|6876|capital|40.7075|-3.99277||
188|ES|SPAIN|España|ESP|724|España|9481|6875|Navacerrada|Navacerrada|navacerrada|3|6876|municipio|40.7331|-4.02222||
188|ES|SPAIN|España|ESP|724|España|9482|7056|Cartagena|Cartagena|cartagena|152|7057|capital|37.6|-0.981944||
188|ES|SPAIN|España|ESP|724|España|9483|1|Villacarrillo|Villacarrillo|villacarrillo|152|475|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9484|1|Baeza|Baeza|baeza|152|475|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9485|1|Úbeda|Úbeda|ubeda|152|475|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9486|1|Cazorla|Cazorla|cazorla|152|475|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9487|6699|Haro|Haro|haro|152|6700|capital|NULL|NULL||
188|ES|SPAIN|España|ESP|724|España|9488|6310|Cambados|Cambados|cambados|3|6567|municipio|42.505|-8.80782||
188|ES|SPAIN|España|ESP|724|España|9489|6310|Combarro|Combarro|combarro|3|6567|municipio|42.4319|-8.70649||
188|ES|SPAIN|España|ESP|724|España|9490|6310|El Grove|El Grove|el-grove|3|6567|municipio|42.4785|-8.88778||
188|ES|SPAIN|España|ESP|724|España|9491|6310|Finisterre|Finisterre|finisterre|3|6311|municipio|42|-9||
188|ES|SPAIN|España|ESP|724|España|9492|6310|Mugía|Mugía|mugia|3|6311|municipio|43|-9||
188|ES|SPAIN|España|ESP|724|España|9493|6310|Muros|Muros|muros|3|6311|municipio|42.7754|-9.05934||
159|PE|PERU|Peru|PER|604|Perú|20702|1|Bagua|Bagua|bagua|152|24|capital|-5.639|-78.5319||
159|PE|PERU|Peru|PER|604|Perú|20703|1|Jumbilla|Jumbilla|jumbilla|152|31|capital|-5.90411|-77.7982||
159|PE|PERU|Peru|PER|604|Perú|20704|1|Chachapoyas|Chachapoyas|chachapoyas|152|2|capital|-6.22912|-77.8726||
159|PE|PERU|Peru|PER|604|Perú|20705|1|Santa María de Nievas|Santa María de Nievas|santa-maria-de-nievas|152|81|capital|-4.59694|-77.8626||
159|PE|PERU|Peru|PER|604|Perú|20706|1|Lámud|Lámud|lamud|152|44|capital|-6.16467|-77.9448||
159|PE|PERU|Peru|PER|604|Perú|20707|1|Mendoza|Mendoza|mendoza|152|68|capital|-6.39698|-77.4807||
159|PE|PERU|Peru|PER|604|Perú|20708|1|Bagua Grande|Bagua Grande|bagua-grande|152|85|capital|-5.75448|-78.4419||
159|PE|PERU|Peru|PER|604|Perú|20709|93|Aija|Aija|aija|152|107|capital|-9.78022|-77.6108||
159|PE|PERU|Peru|PER|604|Perú|20710|93|Llamellín|Llamellín|llamellin|152|249|capital|-9.10104|-77.0168||
159|PE|PERU|Peru|PER|604|Perú|20711|93|Chacas|Chacas|chacas|152|2401|capital|-9.16296|-77.3665||
159|PE|PERU|Peru|PER|604|Perú|20712|93|Chiquián|Chiquián|chiquian|152|2402|capital|-10.1512|-77.1571||
159|PE|PERU|Peru|PER|604|Perú|20713|93|Carhuaz|Carhuaz|carhuaz|152|129|capital|-9.28176|-77.6462||
159|PE|PERU|Peru|PER|604|Perú|20714|93|San Luis|San Luis|san-luis|152|256|capital|-9.09485|-77.3287||
159|PE|PERU|Peru|PER|604|Perú|20715|93|Casma|Casma|casma|152|141|capital|-9.47598|-78.3056||
159|PE|PERU|Peru|PER|604|Perú|20716|93|Corongo|Corongo|corongo|152|146|capital|-9.09527|-77.329||
159|PE|PERU|Peru|PER|604|Perú|20717|93|Huaraz|Huaraz|huaraz|152|94|capital|-9.53008|-77.5289||
159|PE|PERU|Peru|PER|604|Perú|20718|93|Huari|Huari|huari|152|165|capital|-9.34955|-77.1733||
159|PE|PERU|Peru|PER|604|Perú|20719|93|Huarmey|Huarmey|huarmey|152|263|capital|-10.0688|-78.1522||
159|PE|PERU|Peru|PER|604|Perú|20720|93|Caraz|Caraz|caraz|152|154|capital|-9.04853|-77.81||
159|PE|PERU|Peru|PER|604|Perú|20721|93|Piscobamba|Piscobamba|piscobamba|152|182|capital|-8.86539|-77.3575||
159|PE|PERU|Peru|PER|604|Perú|20722|93|Ocros|Ocros|ocros|152|269|capital|-10.4039|-77.3969||
159|PE|PERU|Peru|PER|604|Perú|20723|93|Cabana|Cabana|cabana|152|191|capital|-8.39289|-78.0091||
159|PE|PERU|Peru|PER|604|Perú|20724|93|Pomabamba|Pomabamba|pomabamba|152|203|capital|-8.82053|-77.4604||
159|PE|PERU|Peru|PER|604|Perú|20725|93|Recuay|Recuay|recuay|152|208|capital|-9.72206|-77.4561||
159|PE|PERU|Peru|PER|604|Perú|20726|93|Chimbote|Chimbote|chimbote|152|219|capital|-9.07455|-78.5936||
159|PE|PERU|Peru|PER|604|Perú|20727|93|Sihuas|Sihuas|sihuas|152|229|capital|-8.55586|-77.6306||
159|PE|PERU|Peru|PER|604|Perú|20728|93|Yungay|Yungay|yungay|152|240|capital|-8.55565|-77.6307||
159|PE|PERU|Peru|PER|604|Perú|20729|280|Abancay|Abancay|abancay|152|281|capital|-13.6373|-72.8789||
159|PE|PERU|Peru|PER|604|Perú|20730|280|Andahuaylas|Andahuaylas|andahuaylas|152|309|capital|-13.6564|-73.39||
159|PE|PERU|Peru|PER|604|Perú|20731|280|Antabamba|Antabamba|antabamba|152|329|capital|-14.3649|-72.8775||
159|PE|PERU|Peru|PER|604|Perú|20732|280|Chalhuanca|Chalhuanca|chalhuanca|152|291|capital|-14.2947|-73.2441||
159|PE|PERU|Peru|PER|604|Perú|20733|280|Chincheros|Chincheros|chincheros|152|359|capital|-13.518|-73.7235||
159|PE|PERU|Peru|PER|604|Perú|20734|280|Tambobamba|Tambobamba|tambobamba|152|337|capital|-13.9463|-72.1744||
